Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12
1043,300,-132,-713,428,81,-957,-1008,-1166,-1347,469,1957
1050,301,-138,-717,434,79,-958,-1009,-1166,-1346,468,1956
1040,309,-120,-716,420,92,-956,-1009,-1167,-1348,460,1952
1044,306,-127,-716,426,87,-960,-1013,-1172,-1352,452,1946
1036,298,-127,-708,422,83,-958,-1013,-1173,-1351,463,1949
1035,300,-124,-709,420,85,-957,-1013,-1172,-1348,473,1953
1049,313,-125,-722,427,91,-958,-1011,-1170,-1342,476,1960
1042,305,-126,-715,424,87,-957,-1013,-1173,-1343,467,1953
1035,292,-132,-705,424,77,-957,-1015,-1176,-1346,462,1946
1033,290,-132,-703,423,76,-957,-1016,-1179,-1349,456,1940
1027,301,-115,-705,411,90,-955,-1011,-1176,-1344,463,1946
1042,317,-114,-721,418,99,-958,-1010,-1174,-1339,472,1956
1044,315,-118,-721,421,96,-958,-1008,-1171,-1337,474,1959
1045,314,-120,-721,423,94,-961,-1008,-1170,-1338,470,1957
1052,318,-123,-726,428,95,-968,-1011,-1173,-1341,470,1955
1055,321,-123,-729,429,96,-972,-1011,-1172,-1341,476,1961
1055,317,-127,-727,431,92,-971,-1010,-1171,-1339,476,1963
1052,310,-131,-722,432,87,-969,-1008,-1167,-1336,478,1966
1055,305,-139,-721,437,80,-974,-1009,-1167,-1336,483,1972
1059,306,-142,-724,441,79,-979,-1012,-1168,-1335,493,1979
1060,317,-132,-730,436,90,-982,-1013,-1169,-1330,500,1982
1068,318,-139,-734,444,87,-980,-1008,-1165,-1323,497,1979
1083,322,-150,-744,457,83,-988,-1008,-1163,-1319,502,1984
1086,304,-171,-736,469,64,-997,-1009,-1165,-1318,501,1985
1086,305,-170,-737,468,65,-1005,-1013,-1168,-1318,505,1991
1082,302,-169,-733,466,64,-1010,-1019,-1178,-1323,504,1990
1087,298,-178,-734,473,57,-1010,-1022,-1186,-1329,499,1985
1090,287,-192,-730,481,45,-1008,-1024,-1191,-1333,492,1980
1083,273,-199,-719,481,34,-1004,-1023,-1192,-1334,488,1978
1075,263,-201,-710,478,28,-997,-1021,-1192,-1334,488,1978
1078,268,-199,-714,479,32,-985,-1013,-1187,-1329,492,1983
1065,268,-186,-708,466,38,-976,-1009,-1185,-1329,498,1986
1058,268,-179,-704,459,42,-966,-1008,-1185,-1334,495,1982
1058,266,-181,-703,460,40,-957,-1005,-1185,-1340,491,1980
1053,258,-184,-697,459,34,-954,-1006,-1186,-1347,487,1978
1041,243,-187,-683,454,25,-951,-1006,-1187,-1355,480,1972
1036,238,-187,-678,452,23,-951,-1006,-1183,-1362,478,1971
1045,239,-195,-683,460,19,-950,-1004,-1179,-1366,475,1966
1034,223,-200,-670,457,9,-947,-1005,-1180,-1373,467,1959
1026,209,-206,-659,456,-1,-943,-1007,-1180,-1379,463,1955
1032,206,-215,-660,464,-7,-944,-1007,-1177,-1385,455,1947
1029,208,-210,-660,460,-4,-940,-1002,-1169,-1385,460,1951
1029,217,-201,-664,455,5,-936,-998,-1150,-1380,471,1965
1024,223,-190,-665,447,14,-935,-996,-1133,-1377,475,1970
1025,223,-191,-665,448,13,-934,-994,-1127,-1376,473,1969
1046,242,-193,-685,460,22,-935,-995,-1133,-1377,478,1973
1034,230,-193,-673,454,16,-927,-992,-1139,-1381,470,1964
1020,215,-194,-659,447,8,-917,-985,-1144,-1389,455,1948
1003,215,-177,-650,430,16,-900,-977,-1144,-1392,452,1940
971,218,-142,-636,397,35,-881,-967,-1140,-1389,453,1935
983,221,-151,-643,407,32,-874,-951,-1128,-1373,453,1929
1013,235,-167,-665,430,31,-875,-930,-1102,-1343,470,1944
1017,259,-147,-679,422,53,-872,-899,-1050,-1280,517,1986
1057,316,-130,-728,434,90,-889,-859,-973,-1181,590,2052
1144,390,-143,-808,484,121,-940,-826,-892,-1070,684,2145
1223,461,-151,-883,527,153,-996,-801,-821,-969,782,2247
1298,505,-182,-943,580,159,-1048,-780,-765,-893,851,2329
1329,510,-208,-961,609,149,-1085,-795,-757,-871,865,2362
1273,501,-161,-928,557,168,-1098,-872,-829,-935,828,2350
1187,471,-105,-870,486,180,-1078,-951,-953,-1069,776,2319
1127,340,-176,-775,492,79,-1003,-948,-1033,-1198,640,2190
1085,210,-264,-689,515,-30,-918,-905,-1060,-1279,504,2054
1052,167,-274,-651,503,-56,-886,-899,-1069,-1302,462,2005
1037,179,-247,-649,482,-37,-890,-932,-1095,-1322,456,1994
1043,209,-223,-667,473,-10,-910,-970,-1124,-1343,450,1987
1049,231,-207,-681,468,9,-930,-991,-1138,-1350,452,1985
1052,246,-195,-690,464,23,-931,-993,-1131,-1339,459,1983
1036,246,-179,-682,448,31,-923,-993,-1128,-1330,467,1983
1024,256,-157,-681,431,47,-920,-994,-1128,-1324,477,1987
1024,261,-152,-684,428,52,-924,-997,-1134,-1325,473,1981
1020,248,-161,-675,431,41,-925,-998,-1139,-1326,462,1971
1022,253,-158,-679,430,45,-925,-997,-1140,-1326,462,1972
1025,251,-163,-679,434,41,-927,-997,-1143,-1327,459,1968
1023,249,-163,-677,433,40,-923,-991,-1139,-1322,463,1970
1028,257,-160,-684,434,46,-926,-993,-1138,-1323,463,1970
1020,255,-154,-679,427,48,-927,-994,-1135,-1323,462,1969
1012,252,-149,-673,421,49,-930,-995,-1134,-1325,459,1964
1009,251,-147,-671,418,49,-932,-997,-1136,-1326,458,1961
1010,264,-135,-678,413,62,-933,-997,-1131,-1322,465,1968
1025,288,-126,-698,416,78,-936,-997,-1126,-1318,470,1971
1021,284,-126,-694,414,76,-937,-996,-1122,-1318,458,1962
1013,275,-127,-685,410,71,-940,-995,-1119,-1318,450,1955
1015,284,-120,-691,408,79,-943,-994,-1114,-1314,459,1960
1017,294,-112,-697,405,88,-947,-997,-1114,-1315,467,1966
1017,296,-110,-698,404,90,-950,-998,-1118,-1314,468,1966
1020,292,-117,-697,409,85,-952,-1000,-1120,-1311,465,1962
1024,290,-123,-698,414,81,-954,-1000,-1118,-1304,463,1960
1027,292,-124,-701,416,81,-956,-1002,-1121,-1297,468,1965
1015,290,-114,-694,405,85,-952,-1002,-1122,-1286,475,1972
1009,291,-107,-691,398,89,-950,-1000,-1119,-1278,474,1971
1018,294,-113,-697,406,88,-951,-997,-1115,-1277,474,1971
1016,289,-116,-694,406,84,-951,-993,-1113,-1278,480,1976
1018,290,-117,-695,408,84,-953,-991,-1115,-1282,483,1976
1021,296,-114,-700,408,88,-956,-991,-1116,-1286,479,1975
1020,286,-123,-694,412,79,-958,-993,-1118,-1290,476,1971
1015,275,-129,-686,412,70,-957,-990,-1116,-1289,477,1971
1030,286,-133,-699,422,74,-959,-987,-1113,-1285,483,1975
1039,291,-137,-706,428,74,-963,-986,-1111,-1281,487,1975
1039,286,-142,-704,431,69,-967,-988,-1113,-1281,486,1974
1028,287,-130,-699,419,76,-965,-982,-1107,-1274,494,1983
1020,289,-120,-696,410,82,-965,-979,-1103,-1268,502,1990
1034,286,-137,-701,426,72,-972,-982,-1104,-1269,500,1991
1037,280,-146,-700,432,64,-971,-977,-1097,-1265,500,1988
1036,292,-133,-705,425,77,-969,-971,-1086,-1257,508,1997
1042,310,-121,-717,422,92,-969,-965,-1075,-1247,514,2001
1048,320,-117,-725,423,99,-969,-958,-1065,-1238,516,2001
1063,321,-131,-733,437,92,-968,-949,-1052,-1227,516,2001
1076,328,-137,-743,447,93,-966,-936,-1036,-1212,527,2010
1082,331,-140,-748,451,93,-972,-933,-1029,-1207,529,2008
1078,339,-128,-750,443,103,-974,-927,-1019,-1197,532,2008
1078,337,-130,-749,444,101,-975,-922,-1009,-1188,536,2012
1081,339,-131,-751,446,101,-979,-919,-1001,-1180,541,2015
1094,338,-145,-757,460,94,-985,-918,-997,-1178,543,2016
1108,338,-159,-764,474,87,-989,-914,-990,-1174,542,2017
1107,338,-158,-764,473,87,-988,-910,-984,-1170,545,2018
1096,341,-144,-760,460,96,-989,-909,-980,-1167,562,2035
1087,338,-138,-754,453,97,-990,-907,-980,-1166,563,2038
1102,335,-156,-760,469,87,-995,-912,-990,-1177,548,2023
1093,336,-146,-756,460,92,-998,-922,-1004,-1191,547,2026
1082,324,-147,-744,455,86,-1002,-934,-1023,-1208,540,2020
1093,328,-154,-752,464,84,-1005,-946,-1045,-1230,522,2001
1077,326,-140,-743,449,90,-997,-954,-1063,-1246,510,1991
1065,324,-130,-736,438,94,-988,-957,-1074,-1255,520,1999
1082,328,-143,-746,453,90,-989,-966,-1093,-1271,523,2002
1091,332,-148,-753,460,89,-990,-976,-1111,-1290,521,2004
1088,321,-156,-746,462,80,-990,-984,-1125,-1306,516,2003
1051,303,-137,-718,434,80,-978,-983,-1130,-1314,514,1997
1026,292,-123,-700,415,82,-972,-984,-1137,-1323,509,1989
1055,298,-146,-718,441,73,-972,-987,-1143,-1332,501,1979
1068,293,-164,-722,456,62,-971,-990,-1148,-1339,489,1971
1035,285,-139,-701,427,70,-969,-995,-1152,-1344,488,1969
1016,284,-121,-691,409,79,-965,-995,-1151,-1347,485,1962
1011,279,-121,-686,406,76,-962,-995,-1149,-1349,484,1958
1027,278,-138,-694,423,67,-965,-995,-1147,-1348,487,1962
1032,278,-143,-696,428,65,-962,-994,-1144,-1347,483,1956
1041,291,-139,-707,430,73,-958,-991,-1140,-1344,475,1951
1046,295,-140,-712,433,75,-957,-992,-1138,-1342,472,1951
1030,284,-135,-698,423,72,-956,-993,-1137,-1342,474,1948
1026,279,-136,-694,421,69,-961,-1001,-1144,-1351,465,1932
1037,273,-153,-696,435,57,-967,-1009,-1151,-1360,450,1924
1032,265,-156,-690,434,52,-964,-1006,-1146,-1354,462,1942
1020,266,-143,-684,422,59,-958,-998,-1137,-1346,476,1954
1015,280,-124,-689,410,75,-951,-991,-1130,-1340,483,1958
1020,292,-117,-697,409,85,-946,-986,-1125,-1336,482,1959
1036,296,-129,-707,423,81,-950,-988,-1126,-1336,480,1956
1041,288,-142,-706,432,70,-953,-990,-1129,-1339,470,1944
1045,287,-147,-707,436,67,-960,-997,-1135,-1343,460,1937
1036,281,-144,-700,430,66,-964,-1001,-1140,-1345,460,1941
1027,289,-127,-699,417,78,-961,-997,-1138,-1343,463,1941
1029,282,-136,-697,423,70,-961,-997,-1140,-1346,453,1933
1033,279,-143,-697,428,65,-961,-997,-1142,-1345,462,1938
1029,288,-130,-700,420,76,-962,-998,-1143,-1344,474,1943
1024,298,-115,-702,410,89,-961,-998,-1142,-1342,476,1945
1027,301,-115,-705,411,90,-959,-996,-1142,-1341,469,1943
1040,302,-127,-712,424,85,-961,-994,-1142,-1339,469,1946
1021,281,-129,-692,415,73,-959,-995,-1145,-1338,484,1960
1011,275,-125,-684,408,72,-960,-998,-1147,-1336,500,1973
1016,282,-123,-690,410,77,-961,-998,-1147,-1337,492,1964
1021,274,-136,-689,419,66,-964,-1001,-1149,-1340,484,1960
1028,275,-142,-693,425,64,-966,-1002,-1149,-1339,485,1965
1023,284,-128,-695,416,75,-966,-1005,-1150,-1339,480,1959
1016,281,-124,-690,410,76,-966,-1005,-1149,-1338,468,1948
1018,280,-127,-690,413,74,-967,-1006,-1147,-1337,460,1944
1021,273,-137,-688,419,65,-967,-1007,-1145,-1335,465,1951
1022,264,-147,-684,425,56,-965,-1007,-1141,-1330,475,1963
1021,267,-143,-685,422,59,-967,-1011,-1142,-1329,479,1970
1025,263,-151,-685,428,53,-968,-1012,-1139,-1326,481,1970
1023,265,-147,-685,425,56,-966,-1011,-1135,-1322,486,1973
1026,269,-146,-689,426,59,-966,-1011,-1133,-1320,487,1974
1032,270,-151,-692,432,57,-970,-1014,-1132,-1318,483,1970
1030,266,-153,-689,432,54,-972,-1015,-1130,-1317,474,1964
1036,269,-156,-694,436,54,-978,-1017,-1130,-1319,465,1956
1040,277,-152,-700,436,60,-985,-1019,-1127,-1317,473,1964
1044,283,-150,-705,437,64,-981,-1012,-1118,-1310,484,1974
1048,289,-148,-710,438,68,-977,-1005,-1112,-1305,494,1980
1048,282,-155,-706,442,61,-981,-1006,-1114,-1308,494,1978
1040,260,-169,-691,445,43,-980,-1003,-1112,-1306,498,1982
1045,215,-219,-671,472,-5,-974,-992,-1102,-1297,507,1989
1054,175,-268,-656,501,-49,-966,-980,-1091,-1285,521,2000
1059,143,-305,-642,522,-84,-955,-964,-1074,-1266,540,2020
1060,102,-347,-622,544,-125,-951,-952,-1061,-1252,553,2033
1064,71,-382,-609,563,-158,-952,-944,-1053,-1244,565,2048
1068,61,-396,-606,572,-170,-951,-939,-1048,-1243,571,2052
1070,58,-401,-605,576,-174,-948,-937,-1048,-1247,572,2052
1077,61,-405,-610,581,-175,-947,-941,-1053,-1254,572,2050
1058,65,-382,-603,560,-161,-947,-946,-1060,-1262,571,2047
1068,73,-384,-612,566,-158,-954,-956,-1075,-1277,559,2034
1087,76,-400,-623,584,-165,-954,-955,-1079,-1281,554,2028
1075,90,-374,-624,565,-145,-945,-951,-1075,-1279,560,2032
1062,107,-344,-626,543,-121,-938,-951,-1079,-1285,561,2033
1061,122,-328,-633,535,-106,-938,-959,-1091,-1302,549,2020
1059,144,-304,-643,522,-83,-944,-970,-1103,-1320,535,2004
1037,163,-263,-641,490,-53,-946,-978,-1124,-1334,524,1994
1040,179,-250,-651,485,-38,-954,-988,-1148,-1354,506,1977
1044,195,-238,-661,481,-24,-961,-996,-1162,-1371,496,1967
1038,208,-219,-664,469,-8,-963,-1002,-1167,-1383,485,1958
1043,233,-199,-679,461,14,-969,-1010,-1171,-1397,472,1945
1048,259,-178,-695,453,38,-980,-1021,-1186,-1408,459,1934
1047,280,-156,-705,442,59,-991,-1033,-1205,-1419,451,1928
1044,294,-139,-710,432,75,-999,-1042,-1215,-1428,443,1921
1040,309,-120,-716,420,92,-1005,-1049,-1220,-1437,437,1915
1039,320,-108,-721,414,103,-1004,-1049,-1225,-1442,433,1913
1040,325,-104,-724,412,108,-1001,-1049,-1230,-1444,435,1917
1034,326,-97,-721,406,112,-1001,-1050,-1235,-1447,432,1915
1026,320,-95,-714,401,110,-993,-1045,-1239,-1453,418,1901
1016,317,-88,-708,392,112,-981,-1036,-1245,-1461,399,1882
1001,337,-53,-710,367,139,-965,-1031,-1249,-1464,393,1869
983,357,-15,-711,339,168,-954,-1028,-1251,-1464,390,1859
990,377,-2,-725,336,185,-950,-1017,-1249,-1451,387,1850
1020,417,8,-760,346,210,-954,-999,-1229,-1416,405,1864
1057,481,35,-810,351,255,-970,-976,-1184,-1354,445,1895
1120,555,46,-879,377,298,-999,-935,-1101,-1250,506,1950
1194,622,39,-949,418,328,-1044,-891,-989,-1128,593,2039
1273,677,15,-1016,469,344,-1085,-843,-879,-1010,687,2135
1349,685,-53,-1058,541,314,-1126,-801,-792,-915,752,2209
1362,652,-99,-1048,571,274,-1151,-819,-770,-886,770,2244
1290,620,-59,-996,515,278,-1150,-909,-844,-950,756,2246
1195,532,-52,-905,464,237,-1109,-984,-967,-1084,696,2195
1136,354,-171,-786,494,89,-1016,-957,-1030,-1206,555,2058
1112,247,-254,-721,523,-6,-946,-918,-1044,-1276,449,1952
1089,229,-249,-700,509,-13,-922,-921,-1049,-1294,435,1932
1076,243,-222,-701,489,8,-930,-957,-1075,-1316,440,1930
1088,272,-205,-721,487,31,-958,-991,-1102,-1336,438,1925
1088,286,-191,-728,480,45,-977,-1012,-1114,-1345,439,1923
1058,283,-164,-712,451,57,-975,-1019,-1113,-1343,446,1919
1036,282,-143,-700,430,67,-968,-1017,-1110,-1339,458,1920
1043,291,-141,-708,432,72,-967,-1016,-1113,-1340,459,1920
1050,291,-148,-712,439,69,-973,-1024,-1124,-1347,447,1911
1035,281,-143,-699,429,66,-972,-1024,-1128,-1349,443,1907
1036,284,-141,-701,429,69,-970,-1022,-1130,-1346,450,1912
1058,297,-150,-719,444,71,-972,-1020,-1134,-1344,451,1910
1041,296,-134,-710,428,78,-970,-1019,-1138,-1343,447,1908
1034,290,-133,-703,424,76,-974,-1024,-1146,-1347,442,1905
1033,291,-131,-703,422,77,-972,-1024,-1151,-1344,454,1912
1036,300,-125,-709,421,85,-970,-1020,-1154,-1338,459,1916
1026,296,-119,-702,413,86,-969,-1018,-1160,-1334,451,1912
1040,302,-127,-712,424,85,-974,-1023,-1170,-1335,448,1909
1054,308,-135,-722,435,84,-976,-1025,-1176,-1333,453,1914
1054,316,-127,-726,431,92,-975,-1024,-1168,-1330,457,1923
1044,322,-111,-724,418,103,-966,-1016,-1145,-1325,465,1933
1016,307,-98,-703,397,102,-959,-1009,-1122,-1321,467,1933
1018,302,-105,-701,402,96,-965,-1012,-1111,-1323,461,1926
1032,309,-112,-712,412,96,-968,-1012,-1103,-1322,463,1928
1045,310,-124,-719,425,90,-966,-1007,-1099,-1320,462,1927
1032,307,-114,-711,413,94,-963,-1007,-1103,-1323,465,1931
1042,301,-130,-713,426,83,-967,-1010,-1112,-1330,456,1924
1049,292,-146,-712,438,70,-970,-1013,-1124,-1336,446,1918
1045,287,-147,-707,436,67,-973,-1017,-1134,-1337,448,1923
1055,295,-149,-716,442,70,-976,-1019,-1139,-1333,461,1933
1047,295,-141,-712,434,74,-972,-1015,-1140,-1327,465,1933
1019,280,-128,-691,414,73,-962,-1005,-1134,-1315,463,1933
1038,298,-129,-709,424,82,-962,-999,-1129,-1304,470,1942
1066,303,-152,-726,449,73,-965,-997,-1127,-1296,479,1953
1060,293,-156,-718,448,66,-967,-999,-1128,-1293,483,1956
1057,295,-151,-717,444,69,-971,-1001,-1130,-1291,488,1960
1062,291,-160,-718,451,63,-974,-999,-1132,-1286,489,1961
1062,295,-156,-720,449,67,-972,-995,-1136,-1282,491,1963
1056,291,-154,-715,445,66,-977,-997,-1145,-1283,482,1955
1062,295,-156,-720,449,67,-979,-996,-1147,-1278,479,1957
1077,303,-163,-731,460,67,-975,-987,-1133,-1266,494,1970
1067,305,-151,-727,449,74,-979,-986,-1122,-1262,500,1971
1065,307,-147,-727,446,77,-984,-986,-1119,-1260,502,1972
1062,312,-139,-728,441,84,-987,-980,-1114,-1256,503,1976
1059,322,-126,-732,433,95,-985,-966,-1098,-1244,517,1991
1074,331,-132,-744,443,97,-986,-956,-1085,-1234,529,1999
1097,346,-140,-763,459,100,-989,-949,-1074,-1228,535,2001
1101,350,-140,-767,461,102,-999,-948,-1072,-1228,537,2004
1094,346,-137,-761,456,102,-1001,-942,-1067,-1224,539,2003
1123,377,-135,-791,469,118,-1006,-934,-1057,-1214,539,2007
1125,380,-134,-794,470,120,-1012,-931,-1056,-1210,531,2000
1122,373,-138,-789,470,115,-1016,-930,-1054,-1206,537,2002
1125,376,-138,-792,472,116,-1023,-931,-1052,-1203,542,2005
1134,385,-138,-801,476,121,-1030,-930,-1051,-1201,543,2004
1140,390,-139,-806,480,123,-1029,-927,-1047,-1197,539,2001
1141,391,-139,-807,480,123,-1027,-925,-1045,-1194,539,2003
1111,386,-114,-790,453,133,-1024,-929,-1049,-1200,541,2007
1110,382,-117,-787,454,130,-1033,-941,-1063,-1215,540,2007
1098,374,-113,-777,446,128,-1035,-953,-1077,-1229,538,2007
1100,368,-121,-775,451,121,-1036,-968,-1094,-1248,529,2001
1109,363,-135,-777,462,111,-1039,-984,-1112,-1266,516,1990
1107,357,-139,-773,463,106,-1033,-989,-1122,-1277,513,1985
1099,361,-127,-771,453,114,-1030,-997,-1133,-1290,496,1972
1086,354,-121,-761,444,114,-1024,-1002,-1140,-1298,487,1971
1064,343,-110,-745,427,114,-1016,-1003,-1143,-1302,492,1974
1073,344,-118,-750,436,110,-1017,-1010,-1151,-1311,492,1968
1059,330,-118,-736,429,103,-1014,-1013,-1156,-1318,496,1970
1059,318,-130,-730,435,91,-1010,-1013,-1159,-1323,493,1969
1059,320,-128,-731,434,93,-1008,-1015,-1162,-1330,482,1958
1053,314,-128,-725,431,90,-1007,-1018,-1166,-1336,476,1952
1051,305,-135,-719,433,82,-1002,-1015,-1165,-1336,478,1952
1056,312,-133,-725,435,87,-1004,-1021,-1172,-1342,479,1955
1063,311,-141,-728,442,82,-1006,-1026,-1177,-1347,474,1950
1062,309,-142,-727,442,81,-1007,-1028,-1178,-1347,474,1950
1045,301,-133,-714,429,81,-1001,-1023,-1177,-1347,468,1943
1030,307,-112,-710,411,95,-1001,-1021,-1177,-1344,473,1948
1033,308,-114,-712,414,94,-999,-1019,-1177,-1343,477,1952
1037,305,-121,-712,419,89,-996,-1019,-1178,-1342,479,1951
1038,309,-118,-715,418,93,-1000,-1023,-1183,-1344,479,1949
1045,319,-115,-723,420,99,-1004,-1025,-1185,-1344,480,1951
1051,308,-132,-721,432,85,-1005,-1024,-1186,-1343,474,1948
1051,303,-137,-718,434,80,-1005,-1024,-1188,-1342,471,1945
1045,303,-131,-715,428,83,-1008,-1027,-1193,-1342,471,1944
1042,306,-125,-715,424,88,-1010,-1029,-1197,-1341,472,1946
1036,305,-120,-712,418,90,-1010,-1029,-1198,-1337,472,1947
1039,296,-132,-709,426,79,-1010,-1027,-1198,-1335,466,1941
1043,292,-140,-709,432,73,-1009,-1027,-1200,-1335,464,1940
1050,301,-138,-717,434,79,-1012,-1028,-1200,-1337,470,1945
1045,286,-148,-707,437,66,-1007,-1026,-1198,-1339,472,1942
1039,282,-146,-702,433,65,-1007,-1025,-1196,-1341,475,1944
1045,287,-147,-707,436,67,-1008,-1024,-1193,-1344,479,1949
1045,283,-151,-705,438,63,-1008,-1025,-1192,-1347,478,1949
1046,283,-152,-706,439,63,-1007,-1024,-1188,-1345,480,1950
1048,286,-151,-708,440,65,-1009,-1024,-1186,-1346,479,1945
1037,274,-152,-697,435,58,-1007,-1022,-1187,-1349,478,1942
1033,264,-158,-690,436,50,-1007,-1022,-1188,-1354,476,1937
1038,266,-161,-693,440,50,-1007,-1022,-1188,-1356,478,1936
1038,268,-159,-694,439,52,-1004,-1021,-1188,-1356,477,1934
1043,275,-157,-700,440,56,-1007,-1022,-1191,-1358,478,1938
1040,271,-158,-697,439,54,-1004,-1020,-1190,-1358,479,1941
1038,266,-161,-693,440,50,-998,-1016,-1187,-1357,481,1942
1038,259,-168,-690,443,43,-995,-1015,-1189,-1358,481,1942
1027,242,-174,-676,441,31,-993,-1014,-1192,-1359,479,1940
1024,237,-176,-672,440,28,-994,-1012,-1192,-1361,480,1942
1016,230,-175,-664,436,25,-992,-1009,-1190,-1361,482,1945
1009,226,-172,-659,431,24,-991,-1009,-1187,-1360,484,1947
1031,245,-175,-679,443,32,-988,-1005,-1180,-1353,490,1953
1040,249,-180,-686,450,32,-983,-1001,-1176,-1348,493,1954
1037,249,-177,-684,447,33,-979,-995,-1170,-1344,494,1955
1034,257,-166,-687,440,43,-975,-985,-1156,-1338,505,1965
1048,263,-174,-697,451,42,-987,-988,-1152,-1340,506,1969
1057,260,-186,-700,462,34,-995,-988,-1144,-1339,506,1969
1066,261,-194,-705,470,31,-1003,-991,-1144,-1340,506,1967
1051,260,-180,-697,456,37,-1008,-995,-1147,-1345,508,1971
1035,263,-161,-690,438,48,-1008,-993,-1134,-1342,518,1982
1029,254,-164,-683,437,42,-1004,-990,-1117,-1336,522,1986
1035,264,-160,-691,438,49,-1008,-996,-1121,-1336,525,1990
1049,278,-160,-705,445,56,-1019,-1006,-1133,-1342,524,1988
1056,286,-159,-712,448,61,-1025,-1012,-1142,-1342,524,1990
1045,286,-148,-707,437,66,-1025,-1015,-1146,-1343,522,1990
1033,284,-138,-700,426,70,-1019,-1010,-1142,-1335,526,1996
1047,286,-150,-708,439,65,-1028,-1015,-1145,-1331,528,2003
1059,282,-166,-712,453,55,-1033,-1018,-1149,-1330,525,2007
1067,280,-176,-715,462,49,-1038,-1022,-1154,-1333,520,2007
1054,270,-173,-703,454,46,-1032,-1025,-1159,-1334,516,2007
1060,258,-191,-700,466,31,-1029,-1031,-1168,-1342,502,1996
1068,255,-202,-703,475,24,-1024,-1034,-1174,-1348,490,1985
1055,261,-183,-699,459,36,-1013,-1031,-1171,-1344,489,1984
1044,248,-185,-687,455,29,-1002,-1025,-1164,-1335,489,1985
1035,244,-180,-681,448,29,-989,-1017,-1156,-1325,492,1990
1033,252,-170,-684,442,38,-972,-1011,-1148,-1316,502,1994
1030,265,-154,-689,432,53,-957,-1009,-1143,-1313,509,1999
1029,272,-146,-692,428,60,-948,-1008,-1141,-1310,509,1998
1023,264,-148,-685,426,55,-945,-1007,-1142,-1310,503,1992
1016,249,-156,-674,426,44,-944,-1012,-1149,-1317,493,1983
1025,241,-173,-674,439,31,-945,-1014,-1156,-1323,480,1967
1032,246,-175,-680,444,33,-944,-1010,-1155,-1320,476,1966
1031,256,-164,-685,438,43,-939,-1005,-1148,-1314,483,1974
1016,250,-155,-674,426,45,-935,-1002,-1144,-1310,490,1982
1012,250,-151,-672,422,47,-937,-1002,-1144,-1307,496,1987
1015,245,-159,-671,427,40,-938,-998,-1144,-1304,494,1985
1011,240,-160,-667,426,37,-939,-998,-1148,-1303,486,1979
1007,233,-163,-661,425,32,-941,-998,-1154,-1304,481,1974
1007,227,-169,-658,428,26,-942,-998,-1158,-1304,478,1969
1011,232,-168,-663,430,29,-941,-998,-1157,-1305,475,1966
1004,223,-170,-655,427,24,-930,-989,-1152,-1305,470,1960
997,215,-171,-647,424,19,-918,-977,-1145,-1307,459,1946
973,218,-144,-637,399,34,-903,-967,-1135,-1304,458,1941
958,227,-120,-634,379,51,-896,-958,-1127,-1300,458,1934
970,235,-124,-644,387,53,-891,-944,-1111,-1290,451,1924
982,242,-129,-653,396,54,-890,-921,-1075,-1258,467,1936
1018,285,-122,-693,410,79,-899,-887,-1009,-1190,518,1981
1090,355,-124,-764,447,113,-932,-834,-920,-1087,590,2049
1176,428,-137,-843,497,143,-991,-796,-843,-990,671,2131
1267,491,-165,-920,556,161,-1054,-763,-779,-912,737,2205
1349,498,-240,-965,635,127,-1109,-727,-718,-847,765,2249
1355,501,-243,-969,639,127,-1142,-759,-712,-842,769,2274
1287,504,-172,-937,570,164,-1145,-860,-804,-927,754,2271
